notice-identifier,total-value-eur,total-value-eur-log,bidder-count,bidder-size-numeric,notice_type_cn-standard,notice_type_can-standard,notice_type_can-modif,notice_type_pin-only,notice_type_can-social,notice_type_cn-social,notice_type_veat,notice_type_pin-rtl,notice_type_pin-buyer,notice_type_cn-desg,total-value,cluster,is_outlier,anomaly_score
34798342-614e-4b96-a80a-38628ef4d8b2,777466.7,13.563797378764216,1,,0,1,0,0,0,0,0,0,0,0,777466.7,0,False,1.0682336704962104e-05
14e85de9-cf79-4b47-a679-752ffd8672e0,179000.0,12.095146671399466,1,,0,1,0,0,0,0,0,0,0,0,179000.0,0,False,9.641320038132752e-06
1457a6dc-9036-462c-a28c-f6533280d54c,0.0,0.0,1,,1,0,0,0,0,0,0,0,0,0,0.0,4,False,0.0
69bb9309-719f-44ab-a47c-c75eff858e14,209524.6,12.2526012065831,1,2.0,0,1,0,0,0,0,0,0,0,0,209524.6,0,False,6.125177179366546e-06
da8f3002-2630-4026-b4cf-ac35d060259e,191196.0,12.161059589099771,1,,0,1,0,0,0,0,0,0,0,0,191196.0,0,False,1.2201446293922295e-05
ed9ac38f-0540-4315-bde4-2be6b21b8b02,582768.3236,13.275546715679004,1,,0,1,0,0,0,0,0,0,0,0,2533775.32,0,False,2.6243422866062586e-05
14ee0409-727e-48a9-9a6b-48894ac84c3a,1600000.0,14.285514812209817,1,,0,1,0,0,0,0,0,0,0,0,1600000.0,0,False,9.791478228131881e-06
cce48058-f9fe-4963-a138-22c2fdc80f94,17043446.0,16.65127634764023,1,,1,0,0,0,0,0,0,0,0,0,17043446.0,1,False,7.425170753830367e-05
2572a817-5e7c-4439-b5d8-d328b015fe62,651652.88,13.387268841057612,1,,1,0,0,0,0,0,0,0,0,0,651652.88,1,False,7.031469214905739e-06
fa87126e-f9f2-4492-b1a3-a01e8ddd05b0,14354999.999999998,16.479608941199437,1,,0,1,0,0,0,0,0,0,0,0,165000000.0,0,False,0.0006517678698582315
d5dde5c0-52c6-44f0-b435-2d004bc4d964,0.0,0.0,1,,1,0,0,0,0,0,0,0,0,0,0.0,4,False,0.0
b8e7eff7-c8f5-40a8-baab-ee06a5201e67,1059192.28,13.873018119733878,1,4.0,0,1,0,0,0,0,0,0,0,0,1059192.28,0,False,1.5500055760725563e-05
c7ed6132-bcc0-4630-95a7-429050cbe6b7,9700000.0,16.08763654656639,1,,1,0,0,0,0,0,0,0,0,0,9700000.0,1,False,2.9563101398084785e-05
91518983-ff18-42bd-a7f7-c13ee3a229df,33112234.188,17.31541341518809,1,,0,1,0,0,0,0,0,0,0,0,143966235.6,0,False,0.0010048194818545544
31e6759c-316a-496a-826c-8c2a6e6a57c7,16447304.91,16.615672247295066,1,,1,0,0,0,0,0,0,0,0,0,16447304.91,1,False,3.9103943577043e-05
9263c56a-ebae-4d44-8e73-28808033650e,4000000.0,15.201805169084134,1,,0,0,1,0,0,0,0,0,0,0,4000000.0,2,False,0.00019248368499534402
3b8275b5-9059-41c0-93e3-a3a6ef013c42,2863532.27,14.86756682939706,1,,1,0,0,0,0,0,0,0,0,0,2863532.27,1,False,3.8221983094339786e-05
601b73fe-ad19-4e10-8a8e-a52e70c8e6ee,1389960.0,14.144786247159296,1,,0,1,0,0,0,0,0,0,0,0,1389960.0,0,False,1.2767605480854087e-05
a10d4807-5d8a-4f0e-b4ef-157b21e633be,81583.71,11.309397145943873,2,2.5,0,1,0,0,0,0,0,0,0,0,2091890.0,0,False,4.1753005180704e-05
14c978b2-a168-44f8-935c-21be63f5f082,1485652.49,14.211365294026724,1,,1,0,0,0,0,0,0,0,0,0,1485652.49,1,False,8.53253205532513e-06
2cbad371-c15c-456e-ab72-a7aa3a2ed8b4,0.0,0.0,1,,1,0,0,0,0,0,0,0,0,0,0.0,4,False,0.0
8d5c8798-dfeb-4f56-8ca2-46f79fec65d7,100520.8928,11.51813082156381,1,,1,0,0,0,0,0,0,0,0,0,437047.36,1,False,1.8743541588544695e-05
d6d3c4e4-8721-44a8-971f-cee04c07e7a1,5999920.0,15.607256860438982,1,,0,0,0,0,0,1,0,0,0,0,5999920.0,7,False,0.0008230482299322096
f5a3ee2a-684d-42ca-8dc5-c611056d2d3c,20400.0,9.923339198238727,1,4.0,0,1,0,0,0,0,0,0,0,0,40000.0,0,False,7.361034050655413e-05
576d75c6-a3d0-4e11-8079-0022489933bb,43140236.86,17.579966712586486,1,,1,0,0,0,0,0,0,0,0,0,43140236.86,1,False,0.00012236672758963535
3390d107-0a3a-43d0-a3ad-029bece7ecef,225000.0,12.323860125621126,1,,1,0,0,0,0,0,0,0,0,0,225000.0,1,False,5.913049952430007e-06
7209961c-5e25-4df7-8087-d9d87e03915d,305168.44,12.62862244231739,1,,1,0,0,0,0,0,0,0,0,0,305168.44,1,False,2.0559341866584362e-05
1b05b80c-f2c6-40a1-8d26-3fba14ae5c70,1740000.0,14.36939624590319,1,,1,0,0,0,0,0,0,0,0,0,1740000.0,1,False,4.282452296712916e-05
61676b47-4f41-4df2-ba96-47b47aa83246,5549.31,8.621609061036455,1,2.5,0,1,0,0,0,0,0,0,0,0,10881.0,0,False,0.00012158917330120881
56e22b7c-c08b-4285-b93a-91077dc6841c,270489.5,12.507992256504073,1,,0,1,0,0,0,0,0,0,0,0,270489.5,0,False,1.0641884909539237e-05
94bda81b-51bd-4431-95ed-89641da518f2,39643.4,10.58770498127491,1,,0,1,0,0,0,0,0,0,0,0,39643.4,0,False,2.6979795383041064e-05
c5e029d6-8a8d-446a-99f7-5dddfcba14ce,156780.0,11.96260520608696,2,2.5,0,1,0,0,0,0,0,0,0,0,4020000.0,0,False,3.66332553104092e-05
2ee50402-e500-4f1a-b74b-54b63fad5dbc,0.0,0.0,1,,0,1,0,0,0,0,0,0,0,0,0.0,0,False,0.0
aa3f8b51-949d-4158-9386-f2dd8eba13db,2338166.72,14.664878154968155,1,,0,1,0,0,0,0,0,0,0,0,2338166.72,0,False,2.4789771205523666e-05
5077256b-74b4-4b77-a51e-68f18fa25b0b,521999.99999999994,13.165424782571751,1,,1,0,0,0,0,0,0,0,0,0,6000000.0,1,False,0.0
f7719f7f-c0b3-4549-8c11-cd903b38ade7,70028159.49,18.0644080118299,1,,0,0,1,0,0,0,0,0,0,0,70028159.49,2,False,0.00042247984568413445
f6acc447-8ff3-4296-9fbf-c8dc377dbbd8,260999.99999999997,12.472279517715116,1,,1,0,0,0,0,0,0,0,0,0,3000000.0,1,False,0.0
ef06e55c-2fc6-4e85-beff-53b956831d6d,115512.0,11.6571383567228,1,,0,1,0,0,0,0,0,0,0,0,115512.0,0,False,1.0661190515621432e-05
c56e50c6-2210-4c56-a253-70a6f4a14099,1.0,0.6931471805599453,2,3.0,0,1,0,0,0,0,0,0,0,0,1.0,0,False,0.0
034b3e4c-b453-45a8-aed4-ed9b81ff4407,30449.999999999996,10.323874113321294,1,,1,0,0,0,0,0,0,0,0,0,350000.0,1,False,0.00010430055800710136
017984b6-8621-4e86-8ecf-4780cbd2f023,705300.73,13.466380976050203,1,,1,0,0,0,0,0,0,0,0,0,705300.73,1,False,2.0312428247724688e-05
d08f820a-1b9a-4db4-bd22-85684dd41e62,516000.0,13.153863982446316,1,4.0,0,0,0,0,1,0,0,0,0,0,516000.0,5,False,0.0001461246607915073
6463f983-60c4-444d-b446-cbcc967066bf,74651004.324,18.12833454902557,1,,1,0,0,0,0,0,0,0,0,0,1914128316.0,-1,True,1.0
052a1e23-fe46-430a-abba-ebdb242802d7,187965.0229,12.144016496223268,1,,0,1,0,0,0,0,0,0,0,0,817239.23,0,False,7.724828716519745e-06
fb20847c-7a51-483d-9faf-4418a2ea7344,7891117.16,15.8812484014121,1,,0,1,0,0,0,0,0,0,0,0,7891117.16,0,False,2.9575443659905594e-05
d6256607-75c8-4ac0-87ba-aa69ae219fbb,245392.0,12.410616285994733,1,,0,1,0,0,0,0,0,0,0,0,245392.0,0,False,1.3077666004075432e-05
c764e3ad-cf2c-4ca0-afaf-36ee981c3386,8840000.0,15.994797547735992,1,,0,1,0,0,0,0,0,0,0,0,8840000.0,0,False,1.184063403909788e-05
e788ce53-84bb-48c2-af74-9648688755a5,1066141.8,13.879557833460462,1,,1,0,0,0,0,0,0,0,0,0,1066141.8,1,False,3.70931555584388e-05
a73925f6-cfbe-442f-a726-cea4204f0b08,17057100.0,16.652077155928104,1,,0,1,0,0,0,0,0,0,0,0,17057100.0,0,False,1.4212977558111232e-05
c36fa118-3b6d-42d7-8496-10830a1e418a,2366500.0,14.67692305089332,1,,1,0,0,0,0,0,0,0,0,0,2366500.0,1,False,1.7282067665915966e-05
7e10d219-e137-4306-87bc-6f00a0ec1e04,239250.0,12.385268489034784,1,,0,1,0,0,0,0,0,0,0,0,239250.0,0,False,8.608778237999256e-06
44997396-5282-47df-b9d4-daa5ba863506,998245.04,13.81375505797545,1,3.0,0,1,0,0,0,0,0,0,0,0,998245.04,0,False,4.894957320071855e-06
3c4eb39f-5767-4d52-a3cb-60d0f4ee6cde,1081992380.0,20.80206997575626,1,,1,0,0,0,0,0,0,0,0,0,1081992380.0,1,False,0.005071882756994915
334ee223-2c4a-45e4-ba35-0812d89de3a2,391440.0,12.87759008062968,1,,0,0,0,0,0,1,0,0,0,0,391440.0,7,False,0.00042371855050829657
0c86a649-4827-444e-94c2-4101ae3cf13e,136840.0,11.826574946869574,1,,1,0,0,0,0,0,0,0,0,0,136840.0,1,False,4.250668792006654e-05
8e63564b-54fb-417c-873d-283b1028076e,806584.26,13.600564887016889,1,,0,1,0,0,0,0,0,0,0,0,806584.26,0,False,4.602961970114954e-06
83c5075e-3740-45ee-82aa-395d51e2dc19,890572.74,13.699621185695076,1,,0,1,0,0,0,0,0,0,0,0,890572.74,0,False,1.551451014393346e-05
b4c51de8-a9b5-4f2e-aa83-b16c21f7c0a8,1183200.0,13.983734035544025,1,,1,0,0,0,0,0,0,0,0,0,1183200.0,1,False,2.799822923281491e-05
9dcf413c-3501-4685-a973-d86c211ff5a0,1505200.2,14.224437134937348,1,,0,1,0,0,0,0,0,0,0,0,1505200.2,0,False,1.0079053353912457e-05
3e0132f7-8098-4284-b39c-1545e6e022a7,924506.38,13.737016312470804,1,4.0,0,1,0,0,0,0,0,0,0,0,924506.38,0,False,1.1289948856598465e-05
bd1d2d39-146d-440b-96f2-7c11588201ce,67.11,4.221124045253227,1,3.0,0,1,0,0,0,0,0,0,0,0,67.11,0,False,0.0029415284596607237
3dd8a5aa-6c71-488e-a1d6-1b0da78a26ae,314748.0,12.659530774776844,1,,0,1,0,0,0,0,0,0,0,0,314748.0,0,False,2.6633300068973552e-05
c6469eb3-5dcb-4ef5-8bc0-ba3c79754dbf,1000000.0,13.815511557963774,1,,0,1,0,0,0,0,0,0,0,0,1000000.0,0,False,0.0
759e858f-b9d4-4e11-804d-000d3ab4d5f0,47000000.0,17.665658180950928,1,,1,0,0,0,0,0,0,0,0,0,47000000.0,1,False,8.358992579782623e-05
110faa7e-86fc-41b5-98ad-c7d28f9a966c,1980000.0,14.498607907721096,1,2.0,0,1,0,0,0,0,0,0,0,0,1980000.0,0,False,3.326187633622901e-05
bfa2bdc5-e21c-455e-9beb-1a2af52f9026,400000.0,12.899222326086994,1,,1,0,0,0,0,0,0,0,0,0,400000.0,1,False,0.0
d26878b2-5674-43b0-b66f-afdb9fbc7cd0,1400000.0,14.151983508870948,1,,0,1,0,0,0,0,0,0,0,0,1400000.0,0,False,5.384843293512773e-06
97e363ef-e9e3-45ae-9956-4959d1fb1998,2000000.0,14.508658238524095,1,,0,1,0,0,0,0,0,0,0,0,2000000.0,0,False,0.0
592559dd-0b4e-40d5-90be-75d4622fc256,2655000.0,14.79195558930594,1,,0,1,0,0,0,0,0,0,0,0,2655000.0,0,False,4.123031821050437e-05
02be327c-cae1-46cd-bef7-66e690c8d397,27958800.0,17.14624259172084,1,,0,0,1,0,0,0,0,0,0,0,27958800.0,2,False,0.00045419910634222227
586d0110-d5a8-494a-82f0-7bdabfab4ab2,13472128.39,16.41613361978273,1,,1,0,0,0,0,0,0,0,0,0,13472128.39,1,False,0.0001227026164310762
2d810ab2-0a63-4536-9bf2-6d87a471aaf0,17798015.04,16.694597550623396,1,,0,1,0,0,0,0,0,0,0,0,136907808.0,0,False,0.0006087893910216488
67bc578a-5e18-449b-a673-04f565161fff,612000.0,13.324489195480057,1,,1,0,0,0,0,0,0,0,0,0,612000.0,1,False,1.5384206280938417e-05
ebf86bcd-0314-40c9-adf3-f5735d06695f,216773.97,12.28661508985301,1,,1,0,0,0,0,0,0,0,0,0,425047.0,1,False,2.2069066764004114e-05
0081fcbb-e2ec-44c3-860b-35c9c328cb54,430040.72,12.971637506219109,1,2.5,0,1,0,0,0,0,0,0,0,0,430040.72,0,False,1.2787394160535994e-05
0755794e-4841-4d52-919e-76e61e046c6f,124634.7,11.733150361151306,3,3.0,0,1,0,0,0,0,0,0,0,0,541890.0,0,False,7.3169656698723045e-06
7df04506-f23a-4d65-a8b9-8373203f910c,4197795.0,15.25007018361312,1,,0,1,0,0,0,0,0,0,0,0,4197795.0,0,False,1.0436950791459971e-05
76899e95-c1c0-491f-89af-927fa026eb5f,500000.0,13.122365377402328,1,,1,0,0,0,0,0,0,0,0,0,500000.0,1,False,0.0
90206b13-82d5-4e11-804d-000d3ab4d5f0,31960000.0,17.279995710151457,1,,1,0,0,0,0,0,0,0,0,0,31960000.0,1,False,0.00016379846926221892
c04c4d77-f751-4407-aaad-066f112e1686,340560.64,12.738351416088278,1,2.0,0,1,0,0,0,0,0,0,0,0,340560.64,0,False,1.0142663027335677e-05
458a2ded-0d75-427e-b1c0-bd57c0991e99,3500000.0,15.068273812173889,1,,0,0,0,1,0,0,0,0,0,0,3500000.0,8,False,0.00048588488892240813
4c04faed-9c4e-4f4b-b7a0-4cd31f4c11fa,150000.0,11.918397239722838,1,,1,0,0,0,0,0,0,0,0,0,150000.0,1,False,0.0
742d3d99-b449-4747-81b0-180f419f5094,246285.0,12.414248741242597,1,,0,1,0,0,0,0,0,0,0,0,246285.0,0,False,1.4474869915391031e-05
e7ab0e91-f7a9-49be-9b4f-5d38d7dde3c6,198800.0,12.200059603373044,1,,1,0,0,0,0,0,0,0,0,0,198800.0,1,False,1.6907198096129187e-05
492ec5c9-362a-4ea3-8b12-2045181fb8b2,11505000.0,16.25829236837033,2,2.5,0,1,0,0,0,0,0,0,0,0,295000000.0,0,False,0.0009815809051057348
fd75cc22-8792-42ce-a675-253dea7a1819,859999.9999999999,13.664688831019712,1,,1,0,0,0,0,0,0,0,0,0,10000000.0,1,False,3.081897221648943e-05
372a3122-7b9a-4ae2-8fe6-a9d76e222a71,2810100.0,14.84873098372449,1,,0,1,0,0,0,0,0,0,0,0,2810100.0,0,False,3.4262452817456076e-05
1107d5b5-5285-4c74-b0d7-fb6df107fffa,481944.42999999993,13.085586170855713,1,,0,1,0,0,0,0,0,0,0,0,5604005.0,0,False,4.640592295157482e-05
b282f3bc-865d-4ff8-8ce8-52dd44685805,7315803.7911,15.805547605673816,1,,0,1,0,0,0,0,0,0,0,0,31807842.57,0,False,0.00015285916359554497
115af2a7-d194-47bb-b6c9-c89a582e605e,5633731.84,15.5442828070538,1,,0,0,0,1,0,0,0,0,0,0,5633731.84,8,False,0.0001251363428129698
c95727df-9a93-4d95-8d51-cb25f6993433,290160.0,12.57819122032526,1,,1,0,0,0,0,0,0,0,0,0,7440000.0,1,False,2.6316637904533968e-05
c92f044a-f21b-41f2-9786-432eefad0732,1293924.48,14.073191163512965,1,,1,0,0,0,0,0,0,0,0,0,1293924.48,1,False,1.2089387673232817e-05
b3fb42f3-1098-4c5c-9caa-46ec26f11c54,3045000.0,14.929011787533303,1,,1,0,0,0,0,0,0,0,0,0,35000000.0,1,False,0.00022747948631380842
a06b6d3e-2a25-4d77-bbe4-5ecc057e7292,2600000.0,14.77102238760702,1,,1,0,0,0,0,0,0,0,0,0,20000000.0,1,False,8.935895949834831e-05
0feb3870-9bbf-4e17-b2e0-48b0497283f3,593433.78,13.293682596513255,1,4.0,0,1,0,0,0,0,0,0,0,0,593433.78,0,False,7.770812352349722e-06
db87631e-2031-486b-b641-5861b875f185,5214.0,8.559294367434873,1,,0,1,0,0,0,0,0,0,0,0,5214.0,0,False,8.50723842460488e-05
20524d59-c28b-46b1-9a05-df06fc2b0265,600.0,6.398594934535208,1,,0,1,0,0,0,0,0,0,0,0,600.0,0,False,0.0001500441333025821
8590dc9a-1cac-4c65-82e2-42729ed6a9b9,91800.0,11.42737846979544,1,2.5,0,1,0,0,0,0,0,0,0,0,180000.0,0,False,7.95273501186043e-06
81aa8368-fac7-462f-af72-ae83262e4720,200000.0,12.206077645517674,1,,1,0,0,0,0,0,0,0,0,0,200000.0,1,False,0.0
d96a6212-a683-43cd-89fc-5efc0af79443,869999.9999999999,13.676249640055394,1,,1,0,0,0,0,0,0,0,0,0,10000000.0,1,False,0.0
17f6185c-8159-4b91-9b94-d3fb14241c95,280000.0,12.54254845357358,1,,1,0,0,0,0,0,0,0,0,0,280000.0,1,False,1.011307569362142e-06
cd2501f4-ea4a-4f5a-9d6a-2463c87ddede,325001.42,12.691587907438,1,,1,0,0,0,0,0,0,0,0,0,325001.42,1,False,1.3236361140717024e-05
82491420-845b-4856-be73-9a7920aa7189,65000.0,11.082157933374816,1,,1,0,0,0,0,0,0,0,0,0,65000.0,1,False,8.21146979609452e-05
a00cfdcb-218a-41d3-886b-4d2c755d7d2e,583657.59,13.277071484697167,1,,1,0,0,0,0,0,0,0,0,0,583657.59,1,False,1.9665373363720043e-05
95a5dc00-a42d-4cd5-9abd-d699f8505838,140000.0,11.849404844423074,1,,1,0,0,0,0,0,0,0,0,0,140000.0,1,False,2.5388821567853928e-08
c09a8822-9151-47d6-824e-0f5f88f19e9d,520000.0,13.161586013632684,1,,1,0,0,0,0,0,0,0,0,0,520000.0,1,False,7.029993446300957e-07
f25cd3ae-cb93-4114-8d01-b2bdc71f1dea,404196.13,12.909657983481123,1,,1,0,0,0,0,0,0,0,0,0,404196.13,1,False,1.3931985851521231e-05
a6fb369a-f107-4df5-92de-c993b6b4112f,299600.0,12.610206868403342,1,2.5,0,1,0,0,0,0,0,0,0,0,299600.0,0,False,4.742361784562144e-06
d9c85909-7786-48f7-8e09-6550ecdc6006,6312000.0,15.657963299936226,1,,1,0,0,0,0,0,0,0,0,0,6312000.0,1,False,4.3076297175080665e-05
c7d2c8f8-54eb-4b02-aeb4-27d7f01ccec5,2220.0,7.7057128238944275,1,,0,0,1,0,0,0,0,0,0,0,2220.0,2,False,0.006053868123010512
d874848d-9ade-4a3a-b80a-3dd8862cfa47,8700000.0,15.978833698567334,1,,0,1,0,0,0,0,0,0,0,0,100000000.0,0,False,0.0004921121468729791
2351fa76-d1b1-4213-abad-4409cbd4dfec,17673499.97,16.68757695540063,4,4.0,0,1,0,0,0,0,0,0,0,0,17673499.97,0,False,6.346865895057074e-05
77e4d9f3-6127-4a0c-877b-47ab3114c02c,1.0,0.6931471805599453,1,2.0,0,1,0,0,0,0,0,0,0,0,1.0,0,False,0.0
393da509-74b3-40bf-8378-754f0e589989,651844.46,13.387562788274156,1,,1,0,0,0,0,0,0,0,0,0,651844.46,1,False,7.815078186657978e-06
ccf21803-20c9-4603-9c6a-89cc027c2e2e,79614.57,11.284964955719774,1,,1,0,0,0,0,0,0,0,0,0,156107.0,1,False,1.9570180377704693e-05
4c3fc1f8-5cd2-4d08-85a5-661664cee0f2,4941222.52,15.4131235346108,1,,1,0,0,0,0,0,0,0,0,0,4941222.52,1,False,3.133214298794318e-05
c32a2fbe-e2d0-4afe-834a-8b7b4e77a83d,720000.0,13.487007879880162,1,,1,0,0,0,0,0,0,0,0,0,720000.0,1,False,2.3727769920955224e-06
6582562a-d4ed-4d5a-ac2d-0a1ae4b360cc,427212.02,12.965038043691782,1,,1,0,0,0,0,0,0,0,0,0,427212.02,1,False,1.62482031065523e-05
a75543ec-bb57-4f30-ace8-faa8f93f36f8,2436000.0,14.705868318320872,1,,1,0,0,0,0,0,0,0,0,0,28000000.0,1,False,0.00010314443603975552
7bb13deb-71f9-4ab7-bd94-1641b2fcb09f,10200.0,9.23024103368252,1,2.5,0,1,0,0,0,0,0,0,0,0,20000.0,0,False,6.436382076413818e-05
78890c61-8909-467a-b596-ca141ce2c522,270000.0,12.506180941677355,1,,1,0,0,0,0,0,0,0,0,0,270000.0,1,False,0.0
42f1cd00-c0af-4b59-a54f-ae85c3fdae27,500000.0,13.122365377402328,1,,1,0,0,0,0,0,0,0,0,0,500000.0,1,False,0.0
1f0ab81a-67b2-4582-9453-85a3fd8e5500,243546.5,12.403067274349322,1,,0,1,0,0,0,0,0,0,0,0,243546.5,0,False,2.1075751464084478e-05
656778a9-3c61-4f65-9d36-3492f19b8e7c,1736000.0,14.367094750239133,6,2.5,0,1,0,0,0,0,0,0,0,0,1736000.0,0,False,1.433912608882342e-05
ca377cff-bcf3-4f22-8d6b-daf8f809ebab,5220000.0,15.468008151429684,1,,1,0,0,0,0,0,0,0,0,0,60000000.0,1,False,1.0274032808628158e-05
640349c2-a744-4d5f-8fbb-540d2c121dcf,1600000.0,14.285514812209817,1,,1,0,0,0,0,0,0,0,0,0,1600000.0,1,False,0.0
0f5d0400-5417-42c4-82de-152c2945d381,210000.0,12.25486757159303,1,,1,0,0,0,0,0,0,0,0,0,210000.0,1,False,2.6579365513919554e-05
3c5b4bf1-1dfd-4d65-bb40-393412f8f91d,160000.0,11.982935344196433,1,,1,0,0,0,0,0,0,0,0,0,160000.0,1,False,2.485600436472674e-05
86532671-b7ea-40fe-9f27-710d0611a5f7,903225.8,13.713728963653727,1,,1,0,0,0,0,0,0,0,0,0,903225.8,1,False,1.2653890552274477e-05
d5b4e91d-9d58-4439-a161-9a4e7cf0f155,473860.0,13.068669308726186,1,,0,1,0,0,0,0,0,0,0,0,473860.0,0,False,1.302958907407517e-05
76126f3d-0d93-482f-9c63-63c4e8c8fe76,608258.17,13.31835633656994,1,,0,0,1,0,0,0,0,0,0,0,608258.17,2,False,0.0003601779153878581
d1628d66-0cd6-4e11-804d-000d3ab37cfd,40420000.0,17.514835294679976,1,,1,0,0,0,0,0,0,0,0,0,40420000.0,1,False,4.533644649179809e-05
d93da1f4-09a9-464f-b8a9-8c2af34699fa,1800000.0,14.403297778421797,1,,0,1,0,0,0,0,0,0,0,0,1800000.0,0,False,0.0
373969bf-80d7-4c0d-ab5b-d4b5c49ab542,2417160.0,14.698104268969034,3,4.0,0,1,0,0,0,0,0,0,0,0,2417160.0,0,False,2.5163089571861978e-05
89f302f5-160f-4af0-b44d-3c6552a6f601,161223.0,11.990549981347325,3,2.5,0,1,0,0,0,0,0,0,0,0,161223.0,0,False,1.3623541134644115e-05
156c8464-1a74-4709-a612-5cf2f7448862,0.0,0.0,2,2.5,0,1,0,0,0,0,0,0,0,0,0.0,0,False,0.0
3d6e9133-9cab-4e69-bd31-274d223576bf,412000.0,12.928781055513184,1,,1,0,0,0,0,0,0,0,0,0,412000.0,1,False,2.550425614173871e-05
ae50d008-5cd7-462a-b8bf-93227dabd54e,950000.0,13.76421831620775,1,,1,0,0,0,0,0,0,0,0,0,950000.0,1,False,2.3108567899271818e-05
86711eb1-8ae0-46a3-8f4d-3599c7fa4300,125380.7,11.739117963517344,1,,0,1,0,0,0,0,0,0,0,0,125380.7,0,False,1.3711556218339194e-05
0e118c0e-f737-41b6-b6d4-4506af2ea9fb,43148.0,10.672414521272,1,,0,1,0,0,0,0,0,0,0,0,43148.0,0,False,2.5401989454891446e-05
a9d2a9dc-de7d-4738-a70b-2546cd7c1a5a,9548411.74,16.07188549340769,1,,0,0,1,0,0,0,0,0,0,0,9548411.74,2,False,0.00011681567704827083
4ba22ce4-63b4-4db2-b850-e547670d6502,879999.0,13.687677186454389,1,,0,1,0,0,0,0,0,0,0,0,879999.0,0,False,2.0807663468709686e-05
5bbbec0f-7262-49a1-b224-7ed08e1e55f7,105300.0,11.564578194753135,1,,1,0,0,0,0,0,0,0,0,0,2700000.0,1,False,4.954520361417343e-05
e3f83cf4-f3f7-4c36-8529-b00cb01b5be2,814752.0,13.610640278804103,1,2.0,0,1,0,0,0,0,0,0,0,0,3542400.0,0,False,2.4892254922626426e-05
02f9145a-686c-42c7-9dd4-4697debe6e1f,109347.0,11.602290736042818,1,,0,1,0,0,0,0,0,0,0,0,109347.0,0,False,1.579271458022584e-05
71c0e8a2-8a31-4135-9a7a-08996adcf207,64950.0,11.081388418439037,1,,0,0,0,0,0,0,1,0,0,0,64950.0,9,False,0.0018569956062217212
fde14d3c-905d-485b-a20b-abe7aacab937,131112.0,11.783814825781512,1,,0,1,0,0,0,0,0,0,0,0,131112.0,0,False,2.79973190809166e-05
466d0a6e-8927-4012-8fec-762067f08089,19872.60912,9.897147955690071,2,4.0,0,1,0,0,0,0,0,0,0,0,509554.08,0,False,4.1975062284781076e-05
84984dee-7106-4385-9cec-8e92a406ddc0,883038.0,13.691124646221157,1,,1,0,0,0,0,0,0,0,0,0,22642000.0,1,False,9.93376254451036e-05
24c0d547-10b3-4717-b671-9f07928878a8,5248426.22,15.473439012542752,1,,0,1,0,0,0,0,0,0,0,0,5248426.22,0,False,8.326765577417976e-06
379e6d47-bb71-42bc-8447-3b290be9a313,5.814,1.9189793192387747,1,2.5,0,1,0,0,0,0,0,0,0,0,11.4,0,False,0.0008025265921450612
e42f4c6e-f5f5-4f20-b723-5a1c13e0ef56,30000.0,10.308985993422082,1,,0,1,0,0,0,0,0,0,0,0,30000.0,0,False,2.63445686832125e-05
81e7552e-f2ce-4d92-b0c9-912aa90c2e92,237282.6,12.377011329205418,1,2.5,0,1,0,0,0,0,0,0,0,0,237282.6,0,False,1.858812255420707e-05
419be2fd-b821-417b-aa59-dbf9a2c5c3c9,657436.34,13.39610473811246,1,,1,0,0,0,0,0,0,0,0,0,657436.34,1,False,1.7597798158728805e-05
7cfbe573-4fc4-441e-8b5d-a5ffcd5ebb34,1851283.0,14.431390010364431,1,4.0,0,1,0,0,0,0,0,0,0,0,1851283.0,0,False,3.3613087440562046e-05
bb70e8ab-cae6-4cd5-8a34-90dcb203305b,365500.0,12.80902429414634,1,,1,0,0,0,0,0,0,0,0,0,365500.0,1,False,2.179336849247911e-05
471304bb-c51f-463c-b8d9-b5e8f0b563a5,770000.0,13.554147092530322,1,3.0,0,1,0,0,0,0,0,0,0,0,770000.0,0,False,1.0538519651594626e-05
8bbd5147-9eb2-4b7d-bb2e-846f544f0ef0,45000.0,10.714439990727769,1,,1,0,0,0,0,0,0,0,0,0,45000.0,1,False,0.00023371592694266171
51fe4c5f-1dab-45c0-b493-0e31b92d90eb,1600000.0,14.285514812209817,1,,1,0,0,0,0,0,0,0,0,0,1600000.0,1,False,0.0
31d14dfc-66ff-4599-ac1d-51d2fc3f572a,136668.65,11.82532197904242,1,,0,1,0,0,0,0,0,0,0,0,136668.65,0,False,5.463556667993251e-06
d0e65b0e-80a6-4403-a431-6920175f3a4b,1.0,0.6931471805599453,1,,1,0,0,0,0,0,0,0,0,0,1.0,4,False,0.0
bcc5c297-f0e4-4a9b-af38-2e20785d97b5,810963.24,13.605979238413926,1,4.0,0,1,0,0,0,0,0,0,0,0,810963.24,0,False,1.1646904254082277e-05
7811e933-ec85-4513-9755-6ea4dc6e269b,200000.0,12.206077645517674,1,,0,1,0,0,0,0,0,0,0,0,200000.0,0,False,0.0
5ece3a99-f8ea-4f3c-b9b5-0533cc177aa6,1556528.92,14.257969491293888,1,,1,0,0,0,0,0,0,0,0,0,1556528.92,1,False,1.8673748318725384e-05
15812ae0-cc34-4804-b857-a13ceab653cf,278989.71150000003,12.538933768134612,15,2.5,0,1,0,0,0,0,0,0,0,0,547038.65,0,False,1.1359345585566732e-05
