notice-identifier,dps-usage-lot,notice-type,exclusion-grounds,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,legal-basis-proc,procedure-identifier,winner-selection-status,winner-size,estimated-value-cur-lot,total-value,estimated-value-cur-proc,winner-owner-nationality,direct-award-justification-text-proc.deu,direct-award-justification-proc,no-negocaition-necessary-lot,accessibility-lot,legal-basis-text.deu,framework-value-notice,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_cn-standard,notice_is_can-standard,notice_is_can-modif,notice_is_can-social,notice_is_pin-only,notice_is_cn-social,notice_is_veat,notice_is_can-desg,notice_is_qu-sy
4476a998-b65f-4048-9403-ecb3ba0eb75b,none,cn-standard,nati-ground|bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187563-2025,False,32014L0024,DEU,vob-a-eu,17612914-e3a7-4810-b47a-09392270d0b9,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
19f459f3-3c0b-4d3a-a15c-4ed5f75e5925,none,cn-standard,bankr-nat|bankruptcy|corruption|distorsion|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|tax-pay,187567-2025,False,32014L0024,DEU,vgv,ca502665-4ce2-4e02-b310-66425b2d22ec,,,,2500000.0,EUR,,,,False,,,,EUR,2500000.0,2500000.0,False,14.731801689838349,0,,,1,0,0,0,0,0,0,0,0
2a410249-967f-44ef-832a-6436445abeaf,none,can-standard,,187579-2025,,32014L0024,DEU,vob-a-eu,be9c44a5-ff40-4dc5-802f-c95edaf8756b,selec-w,small,,,,,,,,,,,EUR,,,False,0.0,1,small,2.0,0,1,0,0,0,0,0,0,0
1faebc59-ba72-4dbe-a28d-e758adee2f6b,,can-modif,,187582-2025,,32014L0025,DEU,sektvo,40b3eb1d-25ef-4f2c-b8fc-c715f8f71b11,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0
c61e14b6-f9a3-4a07-adb1-b198ee0be618,none,cn-standard,bankr-nat|prof-misconduct|labour-law|socsec-law|envir-law|socsec-pay|tax-pay,187589-2025,False,32014L0024,DEU,vob-a-eu,b1000000-c0de-4000-a000-00d457406718,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
01ae5d11-a9f6-41cb-b706-50dc387769a7,,can-modif,,187592-2025,,32014L0025,DEU,sektvo,69638d8e-96b6-4f28-9a3f-77e0fb8cfeb3,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0
1dcfe14a-fb3f-4eef-a06c-ae33bc515e22,none|none|none|none|none|none|none|none,can-standard,,187594-2025,False,32014L0024,DEU,vgv,d9e54964-3e2c-4f56-b344-45ba4ac511f0,selec-w|selec-w|selec-w|selec-w|clos-nw|selec-w|selec-w|selec-w,small|small|medium|medium|medium,,1977767.41,EUR,,,,,,,,EUR,1977767.41,1977767.41,False,14.497479701398023,5,small,2.0,0,1,0,0,0,0,0,0,0
6868a718-8136-4c7e-be99-5165f583fb04,none,can-standard,,187595-2025,,32014L0024,DEU,vob-a-eu,8e999adf-c2b7-436d-9eb0-7df5b6c67237,selec-w,medium,,,,,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
fde41753-76cf-4ab8-b10a-53d61cc29b2c,none,cn-standard,exg-natl-bre-nat-law,187600-2025,False,32014L0024,DEU,vgv,a2e9cc07-3e28-4fc5-b869-f5bce75c71c1,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
0383e07e-bde4-4c41-b1ff-b8f52d831a33,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187624-2025,False,32014L0024,DEU,vob-a-eu,3ba7eb08-77ee-4a83-a33d-e64aaf2039f5,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
7e9aaea5-56be-4659-b3bd-847f8019cfdc,none,cn-standard,exg-natl-bre-nat-law,187640-2025,False,32014L0024,DEU,vob-a-eu,d119d99a-e4d1-4810-89f0-18063b70ff96,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
e43b0d2d-8d8f-421a-a79d-2b7545baac51,none,cn-standard,exg-natl-bre-nat-law,187650-2025,False,32014L0024,DEU,vgv,601367b0-8d27-41b9-85de-5070d22af9ce,,,EUR,324000.0,EUR,,,,,,,,EUR,324000.0,324000.0,False,12.688501881189456,0,,,1,0,0,0,0,0,0,0,0
d57e2e44-67bb-41fe-a28e-ecf1e61d41f5,none,can-standard,,187653-2025,False,32014L0024,DEU,vgv,59423624-3e6c-46b0-b685-82b20acc8ace,selec-w,large,EUR,,,,,,,,,,EUR,,,False,0.0,1,large,4.0,0,1,0,0,0,0,0,0,0
bda51ffe-8bc0-4f84-b232-3ad54a8bdf88,none,can-standard,,187686-2025,False,32014L0024,DEU,vgv,cdca927e-2a4a-43c9-b4ec-c7aec55c7e85,selec-w,medium,,,,,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
3e0ec64f-0d49-433e-ab9c-91e88087b220,none|none,cn-standard,exg-natl-bre-nat-law,187690-2025,False,32014L0024,DEU,vgv,fdb863ba-831c-4ae6-a98a-26719416d680,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
baddd0b7-7c69-4906-8e3d-71ecd2936ea9,none,can-standard,,187692-2025,False,32014L0024,DEU,vob-a-eu,b11df23b-1287-42d3-a898-9e32380cfaef,selec-w,small,,219816.07,EUR,DEU,,,,,,,EUR,219816.07,219816.07,False,12.300550979446623,1,small,2.0,0,1,0,0,0,0,0,0,0
a9ec78bc-1afe-402f-be61-24cdd0101337,none|none|none|none|none|none|none,can-social,,187695-2025,,32014L0024,DEU,vgv,57bbcd49-f1fc-4497-a9c5-c5d2409e8e1c,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,large|small|large|small|small,,,,,,,,,,,EUR,,,False,0.0,5,large,4.0,0,0,0,1,0,0,0,0,0
ca77988e-217d-496a-a7a8-52df095a53c3,none|none,can-standard,,187698-2025,False,32014L0024,DEU,vgv,87192b3e-1df0-4626-8e81-dc91e0f97ed5,selec-w|selec-w,micro,,363052.64,,BIH,,,,,,,EUR,363052.64,363052.64,False,12.802305870925325,1,micro,1.0,0,1,0,0,0,0,0,0,0
9fa024e0-dccd-4ca7-a535-c03700cdac4f,none|none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187719-2025,False,32014L0024,DEU,vgv,e7cc5c82-42ba-4e52-ac6c-a135c12e541e,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
1c2e3157-9805-40b2-b38d-970a97aa52b4,,can-desg,,187720-2025,,32014L0024,DEU,vgv,0588e947-8d56-458e-9884-da66d7e63812,clos-nw,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,0,0,0,0,1,0
ffbb093a-e8d8-482f-95d2-df3c784bfa8d,none,cn-standard,labour-law,187721-2025,False,32014L0024,DEU,vob-a-eu,b1000000-c0de-4000-a000-00d457426815,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
5372d003-2f26-4050-a78e-0dd82d0af24f,none,cn-standard,nati-ground,187736-2025,,32014L0024,DEU,vob-a-eu,443a2d02-77ed-4e53-87bd-ca233b53d018,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
224d352e-6119-4773-9c08-3889a62e9a70,none,cn-standard,nati-ground,187738-2025,,32014L0024,DEU,vob-a-eu,b23b5b11-8b94-44dd-aa99-29b3062654a3,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
074f5c37-a8e4-4a96-9829-fab22d808b48,none,cn-standard,bankruptcy,187739-2025,False,32014L0024,DEU,vgv,b1000000-c0de-4000-a000-00d457346584,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
5a1f6695-66bf-4106-b88b-f0567cb7a6c2,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|nati-ground,187777-2025,False,32014L0024,DEU,vob-a-eu,81c3506a-2cb1-4f6e-9cc1-0b90a38e6ad9,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
8c4d45c4-b205-4778-8f53-35910cfed6f4,none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,exg-natl-bre-nat-law,187783-2025,False,32014L0025,DEU,sektvo,5f291269-a6c5-4b99-96d1-978c9da373c1,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
6d01a1e6-7d0f-41c5-9998-48c13e128f81,none,cn-standard,nati-ground|corruption,187797-2025,False,32014L0024,DEU,vob-a-eu,1fbc979b-768f-48da-9595-071194a649d2,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
ecee0998-0945-49ce-aac4-f2e7fc2b4c40,none,can-standard,,187813-2025,False,32014L0024,DEU,vgv,b119fe7b-6ad5-4437-8cc6-72bdc9eb22be,selec-w,medium,,,,,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
71702040-2ee6-474f-8c06-d9ee65f3e2a7,none,cn-standard,bankr-nat|labour-law|socsec-law|envir-law|socsec-pay|tax-pay,187841-2025,False,32014L0024,DEU,vob-a-eu,b1000000-c0de-4000-a000-00d457406719,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
12197437-6c00-4066-9b88-e1daeca401ac,,can-modif,,187842-2025,,32014L0024,DEU,vob-a-eu,e0cb1234-3113-4bbc-80e3-53c6f891ed30,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0
62ce5d5a-c463-4535-b79b-2884d0795ff9,none,cn-standard,nati-ground|bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187852-2025,False,32014L0024,DEU,vob-a-eu,cf381b72-0c30-47c6-878f-fb4067972df1,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
764c1997-308c-4c9d-b471-44454c694f02,none|none,cn-standard,misrepresent,187854-2025,False,32014L0024,DEU,vgv,12cd4582-e34d-4367-9a05-0768e7767c6f,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
00dba69f-6246-4935-b9c2-43af065bee61,none,cn-standard,nati-ground,187858-2025,False,32014L0024,DEU,vob-a-eu,f2fc6791-f271-4036-928f-ee7d5346fedb,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
4223a4d8-93d2-4464-acc9-5fdd324cc8f0,none,cn-standard,exg-natl-bre-nat-law,187871-2025,False,32014L0025,DEU,sektvo,2a6c239e-b3bf-4db3-a190-4347915101ec,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
90d81f3d-767e-4051-9b0d-8392562e9c32,,can-modif,,187875-2025,,32014L0025,DEU,sektvo,d5bebf3b-dafa-4c52-99ae-e69d0b6a5909,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0
5015d2fb-1633-49d3-989d-612e5469dc6d,none,cn-standard,misrepresent|bankruptcy|bankr-nat|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187878-2025,,32014L0024,DEU,vob-a,5015d2fb-1633-49d3-989d-612e5469dc6d,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
f0cc8c70-cf86-4643-a3da-9cc02cc20078,none,can-standard,,187880-2025,False,32014L0024,DEU,vgv,82d00609-53e9-4568-9329-994bd32dc8a5,selec-w,small,,,,,,,,,,,EUR,,,False,0.0,1,small,2.0,0,1,0,0,0,0,0,0,0
8c9bc2dd-804c-4469-88b3-6dfdeefb8778,none,cn-standard,misrepresent|bankruptcy|bankr-nat|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187882-2025,,32014L0024,DEU,vgv,8c9bc2dd-804c-4469-88b3-6dfdeefb8778,,,EUR,550000.0,EUR,,,,True,,,,EUR,550000.0,550000.0,False,13.217675375388819,0,,,1,0,0,0,0,0,0,0,0
91bdaaeb-dd86-4f20-a97d-29f2acdd63ac,none|none|none,can-standard,,187883-2025,False,32014L0024,DEU,vgv,33329a3a-45c6-4737-9176-6f12b1b0ad0d,selec-w|selec-w|selec-w,medium|medium|medium,,,,,,,,,,,EUR,,,False,0.0,3,medium,3.0,0,1,0,0,0,0,0,0,0
d8f6d1ef-0b74-4c31-91ad-b0ced8bfa728,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187893-2025,False,32014L0024,DEU,vob-a-eu,125a5a46-4899-4336-92d4-d492e6f0af7f,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
24ea6b52-f4b5-48c9-9a7b-b8c900f3819e,none,cn-standard,nati-ground,187894-2025,False,32014L0024,DEU,vob-a-eu,38d8a9bc-a93a-46e4-8385-93bd4e08c1c0,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
d6f62982-4726-49dc-a528-b935e8d39a62,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187902-2025,False,32014L0024,DEU,vob-a-eu,c8cd5dd1-9002-4e11-a7fe-2c2e8f5dd1ee,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
6a371e6c-8eb3-40a9-baad-b104d5f7d13d,none,cn-standard,exg-natl-bre-nat-law,187904-2025,False,32014L0024,DEU,vgv,bf6fcd2f-1aa4-4379-a413-e2686e406527,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
ce5cadb1-5e8b-4e9d-9e83-81deb3022ddf,none,cn-standard,fraud|crime-org|corruption|finan-laund|human-traffic|prof-misconduct,187907-2025,,32014L0024,DEU,vob-a-eu,bcc59437-dbe2-49d1-bb30-1686d32188d6,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
4ad93577-5c35-44fa-9e3b-4a936342a2d8,,can-standard,,187915-2025,False,32009L0081,DEU,vsvgv,3e280940-30a4-4e98-a9f6-0c6647c1b427,selec-w,medium|medium|medium,,,,DEU|DEU|DEU,,,,,,,EUR,,,False,0.0,3,medium,3.0,0,1,0,0,0,0,0,0,0
5d296ca2-b70b-4dbc-bc92-3cd4021d2b6f,none,can-standard,,187917-2025,False,32014L0024,DEU,vob-a-eu,7603b36d-7d09-41e8-ac03-290f3e0fa577,selec-w,medium,,,,DEU,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
644d21d2-f7fc-4503-9bbf-9efe70f18dac,,can-standard,,187922-2025,,32009L0081,DEU,vsvgv,526df8fd-240d-46ad-a868-a54e39df8137,selec-w,medium,,180000.0,EUR,DEU,,,,,,,EUR,180000.0,180000.0,False,12.100717685412471,1,medium,3.0,0,1,0,0,0,0,0,0,0
d07e0a31-7e2d-48a3-adf6-5bf31414bacc,none,can-standard,,187928-2025,,32014L0024,DEU,vob-a-eu,f996d12e-0636-4073-88bc-d27433e08062,selec-w,micro,,161814.0,,DEU,,,,,,,EUR,161814.0,161814.0,False,11.99420898635523,1,micro,1.0,0,1,0,0,0,0,0,0,0
7ae7a8b0-da78-4f20-bcaa-3bba222296ab,none,cn-standard,exg-natl-bre-nat-law,187930-2025,False,32014L0025,DEU,sektvo,cf495e31-d062-4339-9787-636b7858c191,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
7c9419d7-b5e6-4f4d-af24-23837aa20eae,none,cn-standard,prof-misconduct|nati-ground,187932-2025,False,32014L0024,DEU,vgv,647a1dc1-7c83-4502-af7e-bae049ad44d5,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
8edb693b-cc84-493b-95b9-be760d1a5b6d,none|none|none|none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187933-2025,False,32014L0024,DEU,vgv,c61acc96-a450-47f3-8b7c-b6588b3ddd92,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
b87cb194-1677-4d9a-a45d-d8b4b23cbd9b,none,cn-standard,,187938-2025,False,32014L0024,DEU,vgv,9b738fcf-49ce-412a-b231-699dfe380737,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
7e87e8ba-1573-42c5-8ad7-41e107830bb6,none,can-standard,,187942-2025,False,32014L0024,DEU,vob-a-eu,38c457d0-1cc2-4a40-a13a-1f62c9bcb1d6,selec-w,medium,,103203.71,,DEU,,,,,,,EUR,103203.71,103203.71,False,11.544469770523031,1,medium,3.0,0,1,0,0,0,0,0,0,0
4a3b8519-88ae-4d66-9593-0899bc6381ba,none,can-standard,,187943-2025,False,32014L0024,DEU,vob-a-eu,34e5f9cd-f1cd-40e3-a253-cadc0381cb61,selec-w,small,,989012.5,EUR,DEU,,,,,,,EUR,989012.5,989012.5,False,13.804463260663354,1,small,2.0,0,1,0,0,0,0,0,0,0
cd10604c-eec1-4ce0-93ce-34721e74aa8e,,can-modif,,187948-2025,,32014L0025,DEU,sektvo,dd042f0a-bccc-4aae-be38-5d93117882e1,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0
b4036815-e2f1-4eef-aa66-01b6f855de92,none,cn-standard,bankr-nat|bankruptcy|corruption|bankr-nat|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|bankruptcy|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187954-2025,False,32014L0024,DEU,vgv,4d191e99-6bd0-4a7f-8221-f837d879567b,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
6aa92cb5-baed-4885-abfb-5d4fb5bed5c2,none,can-standard,,187955-2025,,32014L0024,DEU,vob-a-eu,31324857-22f3-49a8-8b9b-352fd26e6d76,selec-w,medium,,206038.65,EUR,DEU,['siehe Vergabeunterlagen'],exclusive,,,,,EUR,206038.65,206038.65,False,12.235823904978798,1,medium,3.0,0,1,0,0,0,0,0,0,0
07850f6c-f2b6-48f7-8678-49f60232e646,,can-modif,,187975-2025,,32014L0025,DEU,sektvo,cf705b71-a677-4a9b-b316-26311bb8cb7a,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0
96c0f1f2-d214-4860-a467-5f2e6963a7b3,none,cn-standard,nati-ground|bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187978-2025,False,32014L0024,DEU,vob-a-eu,c9b6bc3c-1442-4e9d-bc5d-8724b74d2057,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
d6c6b4b3-930f-4dba-b233-c47b6edc01c8,none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,nati-ground|bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187989-2025,False,32014L0025,DEU,sektvo,b6e28503-68d6-45ba-a125-e280960bd0a9,,,EUR,25375000.0,EUR,,,,,,,,EUR,25375000.0,4792500.0,True,17.049275034735093,0,,,1,0,0,0,0,0,0,0,0
0195b7ba-a6b2-41cc-a1c1-49b16845a088,none,cn-standard,socsec-law,187998-2025,False,32014L0024,DEU,vob-a,0195b7b1-e581-4f09-bd03-7b56900ebc8e,,,EUR,107000.0,EUR,,,,False,,,,EUR,107000.0,107000.0,False,11.580593459194764,0,,,1,0,0,0,0,0,0,0,0
527ad1d6-540b-4120-a521-eddbbf6aa704,,can-modif,,188006-2025,,32014L0024,DEU,vgv,9ff5e066-4f4b-4e1f-8707-697ce1336517,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0
14c60417-23e7-42dc-8c30-a9d862e0dfaa,none,can-standard,,188009-2025,,32014L0024,DEU,vob-a-eu,2a492160-aa23-410b-9394-3eaabc29ed73,selec-w,,,128270.07,,,,,,,,,EUR,128270.07,128270.07,False,11.761901038038165,0,,,0,1,0,0,0,0,0,0,0
b35d5fd2-ca1d-4c96-a848-3e241cb8a3dc,none,cn-standard,nati-ground,188011-2025,False,32014L0024,DEU,vob-a-eu,ce54a914-5e30-4f22-be4e-677f52436a1f,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
ea9e1cb0-6975-424f-9c03-b67e39f6cbb3,none,cn-standard,nati-ground|bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,188016-2025,False,32014L0024,DEU,vob-a-eu,35ecef05-db0d-44f4-a01e-ec7028ccb1ac,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
d20d0c45-7769-4052-90e2-a85dc37e7f8c,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,188027-2025,False,32014L0024,DEU,vgv,0ed0d4f8-b871-4477-8484-e695daa70bf1,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
60791cc1-645b-4eb7-a81f-6e1f488873fe,none,cn-standard,liq-admin|socsec-law,188036-2025,False,32014L0024,DEU,vob-a-eu,a7105fcf-951b-4e3a-a9c8-b33defebcaa6,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
ea2d9dca-2c2c-4dc0-844c-447956108b83,none,can-standard,,188049-2025,False,32014L0024,DEU,vgv,25d9c4d6-0847-41ee-bc72-7f9b3d0e7066,selec-w,medium,,,,,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
20317256-afdd-4f10-8e02-ada0e4275a20,none,cn-standard,,188055-2025,False,32014L0024,DEU,vob-a-eu,6bd6389c-abae-4c23-b539-2eec8667487d,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
8e79955c-5abf-4c32-8eb0-87643b26b8a8,none,cn-standard,exg-sitn-other,188062-2025,False,32014L0024,DEU,vgv,ee19fb76-449e-479b-9fba-72d853c23463,,,EUR,3172680.0,EUR,,,,True,,,,EUR,3172680.0,3172680.0,False,14.97008752974071,0,,,1,0,0,0,0,0,0,0,0
72407bed-bedc-49ab-961f-4309790a0109,none,cn-standard,exg-natl-bre-nat-law,188070-2025,False,32014L0024,DEU,vob-a-eu,54a61bbb-3b18-4095-929e-3d65996a2c9a,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
2670e9fd-08da-4267-99b8-2cca2c2f1074,none,cn-standard,nati-ground,188077-2025,,32014L0024,DEU,vob-a-eu,443a2d02-77ed-4e53-87bd-ca233b53d018,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
958253e2-2fe8-4edd-bd6b-8c706ba226f5,none,can-standard,,188081-2025,,32014L0024,DEU,vob-a,795e3dcf-85ae-4f74-abab-a94f94ec9bf4,clos-nw,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0
d8c489bd-cb0b-4033-b62e-be38769e3c2c,none,can-standard,,188082-2025,False,32014L0024,DEU,vgv,9b909be6-16dd-48a9-9f9b-efbd5cb3b49c,selec-w,small,,,,DEU,,,,,,,EUR,,,False,0.0,1,small,2.0,0,1,0,0,0,0,0,0,0
